Stationsnummer: 2219
Stationsname: Oberried / Lenk
DBLH-Nr: 00735
Gewässer: Simme
Exportperiode: 1944-01-01 - 2025-12-31
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Monatsmaxima
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-09-01 00:00:00;1999-09-26 15:23:00;8.575;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-10-01 00:00:00;1999-10-03 14:24:00;4.257;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-11-01 00:00:00;1999-11-03 19:33:35;0.828;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;1999-12-01 00:00:00;1999-12-19 20:54:10;0.999;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-01-01 00:00:00;2000-01-16 23:58:30;0.820;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-02-01 00:00:00;2000-02-09 03:04:15;0.844;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-03-01 00:00:00;2000-03-15 05:13:55;0.700;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-04-01 00:00:00;2000-04-28 19:03:20;3.540;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-05-01 00:00:00;2000-05-17 00:04:15;4.855;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-06-01 00:00:00;2000-06-13 20:34:00;8.907;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-07-01 00:00:00;2000-07-08 16:33:35;9.770;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-08-01 00:00:00;2000-08-06 07:23:30;12.027;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-09-01 00:00:00;2000-09-20 17:34:00;8.807;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-10-01 00:00:00;2000-10-15 08:34:00;22.314;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-11-01 00:00:00;2000-11-01 00:00:00;0.816;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2000-12-01 00:00:00;2000-12-08 15:43:10;0.580;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-01-01 00:00:00;2001-01-01 07:43:40;0.380;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-02-01 00:00:00;2001-02-07 21:43:10;0.430;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-03-01 00:00:00;2001-03-24 22:23:30;1.970;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-04-01 00:00:00;2001-04-30 19:13:25;2.030;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-05-01 00:00:00;2001-05-31 19:53:45;6.480;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-06-01 00:00:00;2001-06-16 12:53:15;8.189;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-07-01 00:00:00;2001-07-15 21:23:00;18.226;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-08-01 00:00:00;2001-08-03 22:13:25;12.312;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-09-01 00:00:00;2001-09-01 00:00:00;6.483;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-10-01 00:00:00;2001-10-07 12:53:15;2.534;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-11-01 00:00:00;2001-11-30 18:53:15;0.858;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2001-12-01 00:00:00;2001-12-01 19:13:25;0.784;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-01-01 00:00:00;2002-01-28 03:33:05;0.228;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-02-01 00:00:00;2002-02-22 05:03:50;0.325;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-03-01 00:00:00;2002-03-20 00:53:15;1.794;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-04-01 00:00:00;2002-04-27 02:44:05;1.533;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-05-01 00:00:00;2002-05-23 18:23:00;3.566;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-06-01 00:00:00;2002-06-24 09:53:15;13.418;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-07-01 00:00:00;2002-07-18 01:03:20;19.995;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-08-01 00:00:00;2002-08-12 02:44:05;11.875;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-09-01 00:00:00;2002-09-03 10:43:40;13.255;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-10-01 00:00:00;2002-10-21 16:43:40;6.306;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-11-01 00:00:00;2002-11-03 17:24:00;5.038;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2002-12-01 00:00:00;2002-12-23 01:53:45;1.728;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-01-01 00:00:00;2003-01-02 18:53:15;1.389;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-02-01 00:00:00;2003-02-13 18:00:00;0.260;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-03-01 00:00:00;2003-03-30 17:44:05;0.790;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-04-01 00:00:00;2003-04-30 20:44:05;5.947;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-05-01 00:00:00;2003-05-31 22:23:30;7.400;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-06-01 00:00:00;2003-06-08 19:13:25;18.577;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-07-01 00:00:00;2003-07-27 16:43:40;15.548;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-08-01 00:00:00;2003-08-05 18:04:15;17.258;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-09-01 00:00:00;2003-09-09 18:33:05;6.002;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-10-01 00:00:00;2003-10-09 08:24:00;4.208;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-11-01 00:00:00;2003-11-01 16:23:30;0.862;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2003-12-01 00:00:00;2003-12-02 20:13:55;0.630;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-01-01 00:00:00;2004-01-13 16:15:00;2.837;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-02-01 00:00:00;2004-02-28 16:55:00;0.497;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-03-01 00:00:00;2004-03-20 20:15:00;0.824;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-04-01 00:00:00;2004-04-29 19:15:00;2.109;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-05-01 00:00:00;2004-05-22 02:15:00;3.779;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-06-01 00:00:00;2004-06-02 12:15:00;8.019;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-07-01 00:00:00;2004-07-24 18:05:00;9.066;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-08-01 00:00:00;2004-08-07 21:05:00;16.223;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-09-01 00:00:00;2004-09-24 05:25:00;10.815;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-10-01 00:00:00;2004-10-26 19:25:00;3.037;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-11-01 00:00:00;2004-11-02 19:25:00;4.161;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2004-12-01 00:00:00;2004-12-01 01:05:00;0.464;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-01-01 00:00:00;2005-01-30 05:20:50;0.468;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-02-01 00:00:00;2005-02-12 17:35:00;0.597;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-03-01 00:00:00;2005-03-25 01:35:00;1.683;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-04-01 00:00:00;2005-04-30 19:55:00;3.606;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-05-01 00:00:00;2005-05-29 17:25:00;7.394;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-06-01 00:00:00;2005-06-29 19:45:00;14.007;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-07-01 00:00:00;2005-07-04 22:15:00;8.601;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-08-01 00:00:00;2005-08-22 12:05:00;23.344;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-09-01 00:00:00;2005-09-12 00:35:00;7.031;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-10-01 00:00:00;2005-10-01 19:45:00;3.956;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-11-01 00:00:00;2005-11-05 04:45:00;0.636;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2005-12-01 00:00:00;2005-12-01 20:45:00;0.309;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-01-01 00:00:00;2006-01-01 00:25:00;0.242;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-02-01 00:00:00;2006-02-12 11:55:00;0.236;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-03-01 00:00:00;2006-03-31 05:55:00;2.411;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-04-01 00:00:00;2006-04-25 03:45:00;2.528;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-05-01 00:00:00;2006-05-18 22:15:00;7.893;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-06-01 00:00:00;2006-06-25 20:35:00;9.853;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-07-01 00:00:00;2006-07-05 20:25:00;9.888;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-08-01 00:00:00;2006-08-02 14:45:00;8.340;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-09-01 00:00:00;2006-09-18 03:45:00;8.051;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-10-01 00:00:00;2006-10-03 16:15:00;8.898;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-11-01 00:00:00;2006-11-01 01:15:00;0.860;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2006-12-01 00:00:00;2006-12-08 19:35:00;0.545;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-01-01 00:00:00;2007-01-19 14:35:00;2.296;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-02-01 00:00:00;2007-02-28 17:55:00;0.464;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-03-01 00:00:00;2007-03-03 13:05:00;0.955;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-04-01 00:00:00;2007-04-27 20:15:00;2.720;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-05-01 00:00:00;2007-05-28 01:45:00;6.823;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-06-01 00:00:00;2007-06-25 20:15:00;12.271;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-07-01 00:00:00;2007-07-23 23:25:00;13.444;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-08-01 00:00:00;2007-08-08 16:15:00;14.007;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-09-01 00:00:00;2007-09-01 16:05:00;8.503;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-10-01 00:00:00;2007-10-04 09:45:00;6.589;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-11-01 00:00:00;2007-11-01 00:00:00;0.755;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2007-12-01 00:00:00;2007-12-07 10:35:00;1.267;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-01-01 00:00:00;2008-01-07 15:55:00;0.797;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-02-01 00:00:00;2008-03-01 00:00:00;0.440;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-03-01 00:00:00;2008-03-12 17:55:00;1.094;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-04-01 00:00:00;2008-04-29 00:55:00;2.394;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-05-01 00:00:00;2008-05-30 17:55:00;10.526;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-06-01 00:00:00;2008-06-06 20:15:00;9.508;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-07-01 00:00:00;2008-07-06 18:55:00;12.232;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-08-01 00:00:00;2008-08-12 21:55:00;18.298;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-09-01 00:00:00;2008-09-06 19:45:00;11.440;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-10-01 00:00:00;2008-10-17 06:25:00;1.860;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-11-01 00:00:00;2008-11-04 23:35:00;2.793;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2008-12-01 00:00:00;2008-12-13 13:25:00;0.537;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-01-01 00:00:00;2009-01-23 17:45:00;0.401;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-02-01 00:00:00;2009-02-14 10:45:00;0.395;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-03-01 00:00:00;2009-03-28 19:05:00;0.458;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-04-01 00:00:00;2009-04-10 19:35:00;2.201;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-05-01 00:00:00;2009-05-26 21:05:00;8.002;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-06-01 00:00:00;2009-06-19 21:55:00;20.880;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-07-01 00:00:00;2009-07-17 16:15:00;29.791;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-08-01 00:00:00;2009-08-03 21:05:00;13.992;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-09-01 00:00:00;2009-09-02 00:25:00;15.297;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-10-01 00:00:00;2009-10-07 19:35:00;5.314;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-11-01 00:00:00;2009-11-13 00:15:00;2.385;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2009-12-01 00:00:00;2009-12-25 03:25:00;1.814;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-01-01 00:00:00;2010-01-01 00:00:00;1.062;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-02-01 00:00:00;2010-02-15 13:15:00;0.525;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-03-01 00:00:00;2010-03-25 18:15:00;1.906;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-04-01 00:00:00;2010-04-30 18:45:00;3.827;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-05-01 00:00:00;2010-05-31 03:55:00;8.308;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-06-01 00:00:00;2010-06-29 17:35:00;19.436;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-07-01 00:00:00;2010-07-03 13:15:00;17.779;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-08-01 00:00:00;2010-08-27 10:25:00;15.831;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-09-01 00:00:00;2010-09-12 22:25:00;8.373;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-10-01 00:00:00;2010-10-09 14:05:00;4.519;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-11-01 00:00:00;2010-11-12 13:55:00;2.663;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2010-12-01 00:00:00;2010-12-07 05:15:00;2.592;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-01-01 00:00:00;2011-01-25 15:55:00;1.203;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-02-01 00:00:00;2011-02-28 08:05:00;0.288;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-03-01 00:00:00;2011-03-17 23:15:00;0.779;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-04-01 00:00:00;2011-04-07 19:35:00;1.528;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-05-01 00:00:00;2011-05-31 20:25:00;6.721;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-06-01 00:00:00;2011-06-29 22:05:00;13.614;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-07-01 00:00:00;2011-07-11 21:05:00;27.089;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-08-01 00:00:00;2011-08-23 15:45:00;12.912;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-09-01 00:00:00;2011-09-04 23:05:00;14.118;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-10-01 00:00:00;2011-10-10 11:05:00;18.351;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-11-01 00:00:00;2011-11-05 08:55:00;1.191;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2011-12-01 00:00:00;2011-12-16 18:45:00;1.068;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-01-01 00:00:00;2012-01-01 08:55:00;1.000;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-02-01 00:00:00;2012-02-25 21:55:00;0.338;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-03-01 00:00:00;2012-03-31 19:55:00;1.116;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-04-01 00:00:00;2012-04-29 18:15:00;5.259;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-05-01 00:00:00;2012-05-12 20:15:00;5.608;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-06-01 00:00:00;2012-06-27 00:15:00;15.594;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-07-01 00:00:00;2012-07-15 20:25:00;19.118;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-08-01 00:00:00;2012-08-20 16:15:00;13.624;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-09-01 00:00:00;2012-09-12 09:05:00;10.269;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-10-01 00:00:00;2012-10-09 08:55:00;13.179;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-11-01 00:00:00;2012-11-04 22:05:00;1.557;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2012-12-01 00:00:00;2012-12-23 04:25:00;1.490;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-01-01 00:00:00;2013-01-01 00:00:00;0.357;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-02-01 00:00:00;2013-02-09 06:05:00;0.271;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-03-01 00:00:00;2013-03-16 09:35:00;0.518;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-04-01 00:00:00;2013-04-30 18:25:00;3.278;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-05-01 00:00:00;2013-05-10 18:25:00;4.322;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-06-01 00:00:00;2013-06-20 02:55:00;13.051;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-07-01 00:00:00;2013-07-29 15:55:00;17.115;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-08-01 00:00:00;2013-08-02 21:45:00;20.585;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-09-01 00:00:00;2013-09-18 21:25:00;8.918;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Monatsmaxima;m3/s;Simme;2013-10-01 00:00:00;2013-10-05 03:55:00;5.300;Freigegeben, validierte Daten
