Stationsnummer: 2219
Stationsname: Oberried / Lenk
DBLH-Nr: 00735
Gewässer: Simme
Exportperiode: 1974-01-01 - 2026-05-16
Parameter: Abfluss
Parametereinheit: m3/s
Zeitreihe: Tagesmaxima
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-14 00:00:00;1982-02-14 22:17:45;0.194;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-15 00:00:00;1982-02-15 00:00:00;0.192;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-16 00:00:00;1982-02-16 00:00:00;0.186;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-17 00:00:00;1982-02-17 00:00:00;0.184;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-18 00:00:00;1982-02-19 00:00:00;0.186;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-19 00:00:00;1982-02-20 00:00:00;0.189;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-20 00:00:00;1982-02-20 12:40:15;0.190;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-21 00:00:00;1982-02-21 00:00:00;0.185;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-22 00:00:00;1982-02-23 00:00:00;0.199;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-23 00:00:00;1982-02-23 15:11:30;0.222;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-24 00:00:00;1982-02-24 10:22:00;0.238;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-25 00:00:00;1982-02-25 17:22:30;0.238;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-26 00:00:00;1982-02-26 14:12:25;0.202;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-27 00:00:00;1982-02-27 00:00:00;0.172;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-02-28 00:00:00;1982-02-28 23:41:15;0.177;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-01 00:00:00;1982-03-01 15:47:30;0.177;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-02 00:00:00;1982-03-02 03:59:00;0.185;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-03 00:00:00;1982-03-03 13:00:25;0.185;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-04 00:00:00;1982-03-04 20:18:10;0.172;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-05 00:00:00;1982-03-05 13:50:50;0.170;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-06 00:00:00;1982-03-07 00:00:00;0.166;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-07 00:00:00;1982-03-07 12:53:15;0.403;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-08 00:00:00;1982-03-08 21:33:05;0.167;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-09 00:00:00;1982-03-09 22:53:45;0.194;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-10 00:00:00;1982-03-10 00:00:00;0.185;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-11 00:00:00;1982-03-11 00:00:00;0.165;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-12 00:00:00;1982-03-12 07:14:50;0.198;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-13 00:00:00;1982-03-13 01:42:10;0.155;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-14 00:00:00;1982-03-14 18:47:30;0.150;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-15 00:00:00;1982-03-15 08:32:35;0.157;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-16 00:00:00;1982-03-16 20:47:00;0.142;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-17 00:00:00;1982-03-17 07:32:05;0.145;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-18 00:00:00;1982-03-18 07:45:05;0.157;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-19 00:00:00;1982-03-19 01:20:35;0.145;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-20 00:00:00;1982-03-20 05:21:05;0.145;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-21 00:00:00;1982-03-21 03:38:50;0.145;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-22 00:00:00;1982-03-22 00:00:00;0.142;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-23 00:00:00;1982-03-23 08:29:45;0.145;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-24 00:00:00;1982-03-24 00:00:00;0.139;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-25 00:00:00;1982-03-26 00:00:00;0.142;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-26 00:00:00;1982-03-27 00:00:00;0.183;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-27 00:00:00;1982-03-27 17:08:05;0.214;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-28 00:00:00;1982-03-29 00:00:00;0.217;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-29 00:00:00;1982-03-30 00:00:00;0.246;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-30 00:00:00;1982-03-30 02:55:40;0.250;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-03-31 00:00:00;1982-03-31 00:00:00;0.225;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-01 00:00:00;1982-04-02 00:00:00;0.225;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-02 00:00:00;1982-04-03 00:00:00;0.260;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-03 00:00:00;1982-04-04 00:00:00;0.283;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-04 00:00:00;1982-04-05 00:00:00;0.464;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-05 00:00:00;1982-04-06 00:00:00;0.789;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-06 00:00:00;1982-04-07 00:00:00;0.865;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-07 00:00:00;1982-04-08 00:00:00;1.116;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-08 00:00:00;1982-04-08 00:01:25;1.116;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-09 00:00:00;1982-04-09 06:47:30;1.034;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-10 00:00:00;1982-04-10 00:00:00;0.940;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-11 00:00:00;1982-04-11 20:52:45;0.794;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-12 00:00:00;1982-04-12 00:00:00;0.794;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-13 00:00:00;1982-04-13 04:58:00;0.740;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-14 00:00:00;1982-04-14 00:00:00;0.604;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-15 00:00:00;1982-04-15 00:00:00;0.451;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-16 00:00:00;1982-04-16 00:00:00;0.386;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-17 00:00:00;1982-04-18 00:00:00;0.425;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-18 00:00:00;1982-04-18 23:28:15;0.643;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-19 00:00:00;1982-04-19 21:44:35;0.812;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-20 00:00:00;1982-04-20 00:00:00;0.795;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-21 00:00:00;1982-04-21 22:36:25;0.740;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-22 00:00:00;1982-04-22 21:14:20;0.839;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-23 00:00:00;1982-04-23 21:11:30;0.930;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-24 00:00:00;1982-04-24 00:00:00;0.925;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-25 00:00:00;1982-04-25 00:00:00;0.669;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-26 00:00:00;1982-04-27 00:00:00;0.642;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-27 00:00:00;1982-04-27 21:59:00;0.794;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-28 00:00:00;1982-04-28 20:02:20;0.893;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-29 00:00:00;1982-04-29 00:00:00;0.878;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-04-30 00:00:00;1982-04-30 01:59:30;0.713;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-01 00:00:00;1982-05-01 19:19:10;0.583;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-02 00:00:00;1982-05-02 18:40:15;0.740;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-03 00:00:00;1982-05-03 20:02:20;1.178;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-04 00:00:00;1982-05-04 20:02:20;1.634;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-05 00:00:00;1982-05-05 00:00:00;1.515;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-06 00:00:00;1982-05-06 00:00:00;1.059;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-07 00:00:00;1982-05-07 00:00:00;0.846;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-08 00:00:00;1982-05-08 00:00:00;0.765;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-09 00:00:00;1982-05-09 04:06:10;0.695;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-10 00:00:00;1982-05-10 00:00:00;0.643;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-11 00:00:00;1982-05-11 20:12:25;0.866;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-12 00:00:00;1982-05-12 19:22:00;1.334;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-13 00:00:00;1982-05-13 20:36:55;1.907;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-14 00:00:00;1982-05-14 20:18:10;2.311;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-15 00:00:00;1982-05-15 19:06:10;2.727;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-16 00:00:00;1982-05-16 18:50:20;2.615;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-17 00:00:00;1982-05-17 19:24:55;3.861;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-18 00:00:00;1982-05-18 00:00:00;3.046;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-19 00:00:00;1982-05-19 18:51:50;3.044;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-20 00:00:00;1982-05-20 20:05:15;3.962;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-21 00:00:00;1982-05-21 19:00:25;4.440;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-22 00:00:00;1982-05-22 00:00:00;4.015;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-23 00:00:00;1982-05-23 22:45:05;3.364;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-24 00:00:00;1982-05-24 02:42:40;3.672;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-25 00:00:00;1982-05-25 01:42:10;2.507;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-26 00:00:00;1982-05-26 21:10:00;2.895;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-27 00:00:00;1982-05-27 18:18:40;3.122;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-28 00:00:00;1982-05-28 21:47:30;3.100;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-29 00:00:00;1982-05-29 20:38:20;4.113;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-30 00:00:00;1982-05-31 00:00:00;4.986;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-05-31 00:00:00;1982-05-31 00:40:15;4.995;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-01 00:00:00;1982-06-01 00:02:50;4.818;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-02 00:00:00;1982-06-03 00:00:00;4.801;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-03 00:00:00;1982-06-03 20:54:10;5.297;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-04 00:00:00;1982-06-04 18:53:15;6.344;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-05 00:00:00;1982-06-05 00:00:00;6.018;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-06 00:00:00;1982-06-06 20:12:25;6.067;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-07 00:00:00;1982-06-07 23:52:45;6.160;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-08 00:00:00;1982-06-08 19:16:15;6.723;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-09 00:00:00;1982-06-09 20:05:15;9.550;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-10 00:00:00;1982-06-10 00:10:00;9.550;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-11 00:00:00;1982-06-11 18:14:20;10.950;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-12 00:00:00;1982-06-12 04:52:15;11.782;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-13 00:00:00;1982-06-13 00:00:00;9.152;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-14 00:00:00;1982-06-14 04:39:20;6.252;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-15 00:00:00;1982-06-15 00:00:00;5.072;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-16 00:00:00;1982-06-16 00:00:00;3.105;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-17 00:00:00;1982-06-17 23:16:45;3.911;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-18 00:00:00;1982-06-18 21:12:55;4.440;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-19 00:00:00;1982-06-19 01:53:45;4.743;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-20 00:00:00;1982-06-20 22:52:15;4.617;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-21 00:00:00;1982-06-22 00:00:00;5.369;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-22 00:00:00;1982-06-23 00:00:00;12.877;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-23 00:00:00;1982-06-23 04:58:00;18.368;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-24 00:00:00;1982-06-24 00:00:00;9.712;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-25 00:00:00;1982-06-25 19:46:30;9.400;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-26 00:00:00;1982-06-26 16:52:15;9.900;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-27 00:00:00;1982-06-27 11:21:05;9.400;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-28 00:00:00;1982-06-28 00:00:00;7.044;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-29 00:00:00;1982-06-29 20:18:10;6.036;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-06-30 00:00:00;1982-06-30 00:00:00;5.560;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-01 00:00:00;1982-07-01 22:39:20;5.082;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-02 00:00:00;1982-07-03 00:00:00;6.659;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-03 00:00:00;1982-07-03 15:46:00;11.968;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-04 00:00:00;1982-07-04 08:49:55;12.712;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-05 00:00:00;1982-07-05 00:00:00;11.467;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-06 00:00:00;1982-07-06 19:06:10;10.900;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-07 00:00:00;1982-07-07 20:36:55;14.138;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-08 00:00:00;1982-07-08 00:00:00;13.545;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-09 00:00:00;1982-07-09 20:24:00;11.906;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-10 00:00:00;1982-07-10 00:00:00;11.468;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-11 00:00:00;1982-07-11 00:00:00;11.126;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-12 00:00:00;1982-07-12 01:13:25;12.774;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-13 00:00:00;1982-07-13 08:11:00;10.350;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-14 00:00:00;1982-07-14 00:20:05;10.250;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-15 00:00:00;1982-07-15 17:11:00;10.550;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-16 00:00:00;1982-07-17 00:00:00;10.493;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-17 00:00:00;1982-07-17 00:23:00;10.750;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-18 00:00:00;1982-07-18 01:01:55;10.750;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-19 00:00:00;1982-07-19 23:52:45;9.050;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-20 00:00:00;1982-07-20 22:10:30;9.900;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-21 00:00:00;1982-07-21 04:27:50;10.800;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-22 00:00:00;1982-07-22 22:23:30;14.200;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-23 00:00:00;1982-07-23 00:00:00;13.818;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-24 00:00:00;1982-07-24 14:34:00;34.672;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-25 00:00:00;1982-07-25 18:11:30;21.020;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-26 00:00:00;1982-07-26 00:00:00;16.035;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-27 00:00:00;1982-07-27 00:00:00;8.924;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-28 00:00:00;1982-07-29 00:00:00;6.372;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-29 00:00:00;1982-07-29 21:02:50;7.914;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-30 00:00:00;1982-07-30 22:45:05;12.164;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-07-31 00:00:00;1982-07-31 10:01:55;18.924;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-08-01 00:00:00;1982-08-01 00:00:00;10.372;Freigegeben, validierte Daten
Oberried / Lenk;2219;Abfluss;Tagesmaxima;m3/s;Simme;1982-08-02 00:00:00;1982-08-03 00:00:00;5.406;Freigegeben, validierte Daten
